Karl Erik OLSSON,2068
Flor O'MAHONY,754
(Chris) Christopher Gerard O'MALLEY,1572
Younous OMARJEE,30482
Seán Ó NEACHTAIN,22861
Gérard ONESTA,1838
Leyla ONUR,1053
Janusz ONYSZKIEWICZ,28387
Ria OOMEN-RUIJTEN,1122
Arie M. OOSTLANDER,1282
Jeanette OPPENHEIM,1562
Dumitru OPREA,39723
Marcelino OREJA,1150
Marcelino OREJA ARBURÚA,22948
Flavio ORLANDI,755
Leoluca ORLANDO,2152
Leopoldo ORTIZ CLIMENT,1151
Maria del Carmen ORTIZ RIVAS,26680
Eva ORTIZ VILELLA,111019
Josu ORTUONDO LARREA,4377
Csaba ŐRY,23819
Jyrki OTILA,2300
Barbara O'TOOLE,4534
Miroslav OUZKÝ,23705
Aristidis OUZOUNIDIS,746
Henrik OVERGAARD NIELSEN,197712
Siiri OVIIR,26829
Cem ÖZDEMIR,28235
Stanisław OŻÓG,124897
Saara-Maria PAAKKINEN,2063
Reino PAASILINNA,2301
Pertti PAASIO,2302
Artis PABRIKS,124743
Pedro PACHECO HERRERA,1143
José PACHECO PEREIRA,4449
Elena Ornella PACIOTTI,4415
Doris PACK,1191
Ralph PACKET,195454
Ivari PADAR,97025
Urmas PAET,129073
Athanasios PAFILIS,28583
Maria Grazia PAGANO,72727
Maite PAGAZAURTUNDÚA,125038
Dimitrios PAGOROPOULOS,1050
Borut PAHOR,28312
Aline PAILLER,2083
Ian R.K. PAISLEY,1396
Giancarlo PAJETTA,1557
Riikka PAKARINEN,96685
Rolandas PAKSAS,96694
Ana PALACIO VALLELERSUNDI,1995
Loyola de PALACIO VALLELERSUNDI,4307
Justas Vincas PALECKIS,28279
Alena PALEČKOVÁ,23843
István PÁLFI,28147
Chrysoula PALIADELI,97007
Alfredo PALLONE,97197
Veronica PALM,2334
Rory PALMER,190099
Roger PALMIERI,1567
Stylianos PANAGOPOULOS,2180
Marie PANAYOTOPOULOS-CASSIOTOU,28571
Vladko Todorov PANAYOTOV,38602
Monika PANAYOTOVA,116663
Gabriele PANIZZI,2101
Marco PANNELLA,1002
Konstantina PANTAZI,1540
Alessandro PANZA,99283
Pier Antonio PANZERI,28365
Massimo PAOLUCCI,124849
Demetris PAPADAKIS,124692
Kostas PAPADAKIS,125093
Dimitrios PAPADIMOULIS,28586
Antigoni PAPADOPOULOU,97050
Efstratios PAPAEFSTRATIOU,730
Apostolos PAPAGEORGIOU,747
Giorgos PAPAKONSTANTINOU,97006
Nikolaos PAPAKYRIAZIS,1568
Georgios PAPANIKOLAOU,96900
Ioannis PAPANTONIOU,748
Giovanni PAPAPIETRO,1555
Atanas PAPARIZOV,34229
Georgios PAPASTAMKOS,28572
Mihail PAPAYANNAKIS,1051
Christiane PAPON,1563
Christos PAPOUTSIS,1457
Gilles PARGNEAUX,96948
Gastone PARIGI,1943
Neil PARISH,4528
Margot PARKER,124945
Eolo PARODI,233
Roger PARTRAT,1712
Karl PARTSCH,1078
Antonyia PARVANOVA,34234
Ioan Mircea PAŞCU,33984
Jaroslav PAŠKA,96654
Charles PASQUA,4359
Agnieszka PASTERNAK,23890
Paolo PASTORELLI,21816
Jean-Claude PASTY,1205
Ioannis PATAKIS,6020
Maria do Céu PATRÃO NEVES,96902
Aldo PATRICIELLO,36392
Béatrice PATRIE,4309
Matthew PATTEN,197620
(Ben) George Benjamin PATTERSON,1397
Séamus PATTISON,745
René A.L. PAULHAN,736
Marit PAULSEN,4270
Jutta PAULUS,197466
Jeanne M. PAUWELYN,704
Emilian PAVEL,129256
Rolandas PAVILIONIS,28289
Jiří PAYNE,189507
Andrew PEARCE,1551
Andrzej Lech PĘCZAK,23770
Piernicola PEDICINI,124844
Mario PEDINI,726
Kris PEETERS,197420
Jorge PEGADO LIZ,1546
Karla M.H. PEIJS,1123
Vincent PEILLON,28166
Bogdan PĘK,28337
Mauri PEKKARINEN,197563
Mikuláš PEKSA,197539
Jiri PELIKAN,1552
Anne-Sophie PELLETIER,197527
Seppo Viljo PELTTARI,2117
Jean J.M. PENDERS,1447
Tsvetelina PENKOVA,197845
Anastassios PEPONIS,737
Daniel PERCHERON,738
Sandra PEREIRA,197754
Manuel PEREIRA,1553
Virgílio PEREIRA,1357
Lídia PEREIRA,197738
José PEREIRA LOPEZ,1547
Andrés PERELLÓ RODRÍGUEZ,96989
Manuel PÉREZ ÁLVAREZ,4320
Fernando PÉREZ ROYO,1333
Luis Guillermo PERINAT ELIO,1549
Carlos PERREAU DE PINNINCK DOMENECH,1220
Roy PERRY,2084
Hartmut PERSCHAU,1079
Kristina PERSSON,2069
Nicole PERY,1068
Ioannis PESMAZOGLOU,1043
Mikko PESÄLÄ,4259
Helwin PETER,973
Kira Marie PETER-HANSEN,197573
Alojz PETERLE,23693
(Hans) Johannes Wilhelm PETERS,1252
Eggert PETERSEN,739
Morten PETERSEN,124872
Marijana PETIR,124749
Maria PETRE,34002
Francesco PETRONIO,1550
Sandra PETROVIĆ JAKOVINA,119441
Luciano PETTINARI,2133
Gabriele PEUS,1564
Peter PEX,1963
Gero PFENNIG,1632
Pierre PFLIMLIN,1545
Tobias PFLÜGER,28249
Florian PHILIPPOT,110977
Alexandra Louise Rosenfield PHILLIPS,197710
Alexandra Lesley PHILLIPS,99461
Alphonsine M.J. PHLIX,693
Flaminio PICCOLI,740
Pina PICIERNO,124846
Tonino PICULA,112744
Bolesław G. PIECHA,124874
Willi PIECYK,1866
Jerzy PIENIĄŻEK,23719
Markus PIEPER,28224
Dorothee PIERMONT,1054
Filippos PIERROS,1052
Sirpa PIETIKÄINEN,40599
Yves PIÉTRASANTA,4390
Sabrina PIGNEDOLI,197619
Kirsi Katariina PIHA,2303
Rihards PĪKS,23848
Carlos PIMENTA,1358
João PIMENTA LOPES,136236
Manu PINEDA MARÍN,197828
Eric PINEL,2316
João de Deus PINHEIRO,28381
Sergio PININFARINA,1544
Józef PINIOR,28392
Maria de Lourdes PINTASILGO,1565
Jean-François A. PINTAT,720
Pedro Augusto PINTO,1548
Michel PINTON,1876
Karel A.H.A.M. PINXTEN,1293
Mirosław PIOTROWSKI,28341
René-Emile PIQUET,1157
Maxette PIRBAKAS,197629
Kati PIRI,37229
Umberto PIRILLI,29073
Mario PIRILLO,96890
Georgi PIRINSKI,124855
Hubert PIRKER,2307
Fritz PIRKL,1254
Edgard Edouard PISANI,721
Giuliano PISAPIA,197590
Joaquim PISCARRETA,22684
Giuseppe PISICCHIO,4456
Paweł Bartłomiej PISKORSKI,28296
Dragoş PÎSLARU,197663
Ferruccio PISONI,1003
Nino PISONI,983
Lapo PISTELLI,28420
Julia PITERA,124898
Andreas PITSILLIDES,118144
Terrence J. (Terry) PITT,1777
Gianni PITTELLA,4436
Manuel PIZARRO,197732
Edouard C.M.P. des PLACES,2222
Luis PLANAS PUCHADES,1334
Spyridon PLASKOVITIS,1543
Francisca PLEGUEZUELOS AGUILAR,28326
Andrej PLENKOVIĆ,112755
Zita PLEŠTINSKÁ,28173
Athanasios PLEVRIS,97010
Artur PLOKŠTO,23738
Elly PLOOIJ-VAN GORSEL,1966
The Lord PLUMB,1389
Rovana PLUMB,38595
Marek PLURA,124881
Pavel POC,96715
Miroslav POCHE,124699
Guido PODESTÀ,2046
Radu PODGOREAN,33985
Bogdan Leszek PODGÓRSKI,23720
Anni PODIMATA,39317
Zdzisław Zbigniew PODKAŃSKI,28391
Janez PODOBNIK,23698
Hans POETSCHKI,1561
Danilo POGGIOLINI,2029
Salvatore Domenico POGLIESE,124853
Samuli POHJAMO,2340
Bernard POIGNANT,4311
Henriette POIRIER,732
Anne Christine POISSON,2220
Stanislav POLČÁK,124704
Lydie POLFER,28862
Jessica POLFJÄRD,197404
Adriana POLI BORTONE,4467
Anita Jean POLLACK,1300
Peter POLLÁK,197765
José Javier POMÉS RUIZ,1882
Mario POMILIO,1559
Alain POMPIDOU,1206
Christian PONCELET,733
Maurice PONGA,96931
Michel C. PONIATOWSKI,1541
Emmanouil PONIRIDIS,734
Bernard PONS,1585
Josep E. PONS GRAU,1335
Jacques F. POOS,4427
Răzvan POPA,189490
Mihaela POPA,39715
Nicolae Vlad POPA,34003
Petre POPEANGĂ,33986
Gustave A. PORDEA,1560
Tomasz Piotr PORĘBA,96801
Giacomo PORRAZZINI,1095
Luisa PORRITT,197700
Miguel PORTAS,28406
Paulo PORTAS,4459
Manuel PORTO,1141
José Domingo POSADA GONZÁLEZ,1885
Walter POSCH,2205
Horst POSDORF,34727
Jiří POSPÍŠIL,23845
Jiří POSPÍŠIL,125706
Bernd POSSELT,2229
Joop POST,38160
Soraya POST,124997
Hans-Gert PÖTTERING,1253
Lars POULSEN,1558
Konstantinos POUPAKIS,96658
Pierre PRADIER,2240
Derek PRAG,1390
Pierre-Benjamin PRANCHÈRE,1542
Cristian Dan PREDA,96838
Phil PRENDERGAST,107386
Christa PRETS,4239
Marcus PRETZELL,124830
Gabriele PREUSS,124888
Pierre PRIBETICH,38845
Peter N. PRICE,1391
Giovanni PROCACCI,4460
Nicola PROCACCINI,197820
John PROCTER,185628
Vittorio PRODI,28370
Bartho PRONK,953
Jacek PROTASIEWICZ,23782
Mihaïl PROTOPAPADAKIS,735
Franck PROUST,108080
Sir Christopher J. PROUT (Lord Kingsland) ,1392
James L.C. PROVAN,1538
Fiorello PROVERA,96994
Marie-Jane PRUVOT,694
Elda PUCCI,1862
Alonso José PUERTA,1033
Albert PÜRSTEN,727
Jake PUGH,197813
Ruggero PULETTI,728
Carolina PUNSET,90110
Eduardo PUNSET I CASALS,1336
John PURVIS,729
Vasile PUȘCAȘ,38270
Sylwia PUSZ,23771
Maartje J.A. van PUTTEN,1241
Luís QUEIRÓ,4461
Jean QUERBES,1894
Joyce G. QUIN,1537
Godelieve QUISTHOUDT-ROWOHL,1055
Eva-Maria QUISTORP,1056
Renate-Charlotte RABBETHGE,1520
Reinhard RACK,2206
Miroslav RADAČOVSKÝ,197764
Emil RADEV,124850
Jozo RADOŠ,112753
Lucien RADOUX,711
Dennis RADTKE,188945
Alexander RADWAN,4292
Bilyana Ilieva RAEVA,38600
Samira RAFAELA,197868
Elżbieta RAFALSKA,197544
Jean-Pierre RAFFARIN,1207
Jean-Pierre RAFFIN,1837
Thomas RAFTERY,1539
Georgios RAFTOPOULOS,1890
Andrea RAGGIO,1004
Ona RAINYTÉ-BODARD,28273
Juan de Dios RAMÍREZ HEREDIA,1329
Christa RANDZIO-PLATH,1192
Paulo RANGEL,96903
Hella RANNER,96879
Miloslav RANSDORF,23706
Bernhard RAPKAY,1906
Sylvana RAPTI,96925
Daniela RASCHHOFER,2292
Poul Nyrup RASMUSSEN,28149
Giuseppe RAUTI,1005
Patricia E. RAWLINGS,1301
Michel RAYMOND,4411
Imelda Mary READ,1302
Laurenţiu REBEGA,124792
Julia REDA,124816
Viviane REDING,1185
Encarnación REDONDO JIMÉNEZ,1998
Annunziata Mary REES-MOGG,197612
Tullio Eugenio REGGE,1096
Luisa REGIMENTI,197790
Evelyn REGNER,96998
Sira REGO,197681
Klaus REHDER,2233
Elisabeth REHN,2118
Olli REHN,2119
Mathias REICHHOLD,2207
Alfredo REICHLIN,1532
Julia REID,106202
Guido REIL,197488
Janno REILJAN,23863
Britta REIMERS,96875
Michel REIMON,124935
Terry REINTKE,103381
Fernando REIS,4457
Marcel Gh.A.A. REMACLE,1535
Vladimír REMEK,28330
Eugène L. REMILLY,722
María Dolores RENAU I MANEN,1519
Mitro REPO,96686
Karin RESETARITS,28254
Karlo RESSLER,197413
Herbert REUL,28225
Christine REVAULT D'ALLONNES BONNEFOY,124287
Jean REY,712
Marc REYMANN,1016
Marie-Line REYNAUD,28168
Sir Brandon RHYS WILLIAMS,713
Diana RIBA I GINER,197832
Sérgio RIBEIRO,234
Sofia RIBEIRO,124733
José RIBEIRO E CASTRO,5570
Mónica RIDRUEJO,4310
Helmut Martin RIEGER,716
Teresa RIERA MADURELL,28349
Frédérique RIES,4253
Susanne RIESS-PASSER,2208
Mario RIGO,1536
Karin RIIS-JØRGENSEN,1926
Niccolò RINALDI,97229
Antonio Maria RINALDI,197787
Günter RINSCHE,1255
Carlo RIPA DI MEANA,717
Carlos RIPOLL Y MARTÍNEZ DE BEDOYA,4325
Dominique RIQUET,96885
Klaus RISKÆR PEDERSEN,965
Sheila RITCHIE,197815
Michèle RIVASI,96743
Crescenzio RIVELLINI,97199
Giovanni RIVERA,33611
Jérôme RIVIÈRE,197615
Hector RIVIEREZ,709
Marco RIZZO,28410
Jean ROATTA,111068
Franco ROBERTI,197801
Dame Shelagh ROBERTS,1521
Carlos ROBLES PIQUER,1330
Maria ROBSAHM,28128
Giovanni ROBUSTI,58757
Michel ROCARD,1977
Robert ROCHEFORT,97022
Didier ROD,4387
Liliana RODRIGUES,125099
Maria João RODRIGUES,124737
Inma RODRÍGUEZ-PIÑERO,125043
Teresa RODRIGUEZ-RUBIO,125033
Eugenia RODRÍGUEZ PALOP,197785
María Soraya RODRÍGUEZ RAMOS,4344
Ulrike RODUST,93624
François M.G.A.Ch.F. ROELANTS DU VIVIER,1534
Joanna RØNN,1245
Mikko RÖNNHOLM,2120
Dieter ROGALLA,1256
Bogusław ROGALSKI,28343
Allan R. ROGERS,718
Helena RÖGNEROVÁ,26836
Jens ROHDE,96710
Zuzana ROITHOVÁ,28352
Claude ROLIN,125107
Hector ROLLAND,719
Luca ROMAGNOLI,28457
Rosario ROMEO,1718
Georgios ROMEOS,1458
Domènec ROMERA I ALCÀZAR,1331
Carmen ROMERO LÓPEZ,96990
Raül ROMEVA i RUEDA,28409
Pino ROMUALDI,1727
Sándor RÓNAI,197584
Edoardo RONCHI,1097
Daniela RONDINELLI,197792
Licia RONZULLI,96819
Alexander de ROO,4505
Rob ROOKEN,197776
Robert ROOS,197709
Caroline ROOSE,197506
Yvonne M.C.Th. van ROOY,1618
Bronis ROPĖ,125214
Walter ROSA,1533
Raúl Miguel ROSADO FERNANDES,2166
Dariusz ROSATI,28394
Anna ROSBACH,96664
Marie-France de ROSE,2241
Frédéric ROSMINI,1208
Tadeusz ROSS,122317
Giorgio ROSSETTI,1006
Oreste ROSSI,97196
André ROSSI,1702
Tommaso ROSSI,1531
Wojciech ROSZKOWSKI,28356
Claudia ROTH,1057
Dagmar ROTH-BEHRENDT,1183
Mechtild ROTHE,1237
Willi ROTHLEY,1247
Yiannis ROUBATIS,2178
Libor ROUČEK,23707
Yvette ROUDY,695
André ROUGÉ,197690
Panayotis ROUMELIOTIS,1044
Martine ROURE,4313
Jacqueline ROUSSEAUX,26621
Jean-Pierre ROUX,1711
Christian ROVSING,1269
Catherine ROWETT,197602
Robert ROWLAND,197733
Virginie ROZIÈRE,103845
Fernando RUAS,124730
Xavier RUBERT DE VENTÓS,1320
Paul RÜBIG,2278
Alfreds RUBIKS,96988
Luisa Fernanda RUDI UBEDA,28378
Mario Giovanni Guerriero RUFFINI,1098
Giorgio RUFFOLO,714
Heide RÜHLE,4294
Bert-Jan RUISSEN,197773
Guadalupe RUIZ-GIMÉNEZ AGUILAR,1246
José María RUIZ-MATEOS JIMÉNEZ DE TEJADA,985
Domènec RUIZ DEVESA,127096
Mariano RUMOR,715
Pirkko RUOHONEN-LERNER,132366
Flaviu Călin RUS,72759
Pirjo RUSANEN,2121
Francesco RUTELLI,4431
Krzysztof RUTKOWSKI,23801
Leopold Józef RUTOWICZ,28376
Eoin RYAN,28113
Richie RYAN,220
Bengt-Ola RYTTAR,2070
Mirja RYYNÄNEN,2122
Bogdan RZOŃCA,197545
Luis SA',1960
Victor SABLÉ,710
Henri SABY,975
Guido SACCONI,4425
Lennart SACRÉDEUS,4305
Kārlis ŠADURSKIS,111033
Bernhard SÄLZER,1248
Tokia SAÏFI,4345
André SAINJON,1158
Jean SAINT-JOSSE,4410
Dominique SAINT-PIERRE,2242
Aloyzas SAKALAS,28281
Jannis SAKELLARIOU,1249
Sofia SAKORAFA,125091
Katrin SAKS,37200
José Ignacio SALAFRANCA SÁNCHEZ-NEYRA,2002
Potito SALATTO,96889
Nikolaos SALAVRAKOS,99416
Margarida SALEMA O. MARTINS,1121
María Isabel SALINAS GARCÍA,28361
Massimiliano SALINI,125670
Heinke SALISCH,1196
Matteo SALVINI,28404
Antonis SAMARAS,28548
Detlev SAMLAND,1031
Anders SAMUELSEN,28160
Felipe SANCHEZ-CUENCA MARTINEZ,1528
Nacho SÁNCHEZ AMOR,197722
Lola SÁNCHEZ CALDENTEY,125035
Isidoro SÁNCHEZ GARCÍA,1868
Antolín SÁNCHEZ PRESEDO,28295
Marie-Thérèse SANCHEZ-SCHMID,96746
Yvonne SANDBERG-FRIES,2072
Ulla Margrethe SANDBÆK,1067
Anne SANDER,24594
Maria Johanna (Marieke) SANDERS-TEN HOLTE,4502
Alfred SANT,124781
Pedro Miguel de SANTANA LOPES,1526
Jacques SANTER,698
Giacomo SANTINI,2252
Jacques SANTKIN,6023
Michele SANTORO,28333
Maria Amélia SANTOS,944
Diego de los SANTOS LÓPEZ,238
Manuel dos SANTOS MACHADO,1527
Isabel SANTOS,197650
Manuel dos SANTOS,21918
Sebastiano SANZARELLO,58727
Francisco Javier SANZ FERNÁNDEZ,1332
Salvador Domingo SANZ PALACIO,40603
Enrique SAPENA GRANELL,1324
Daciana Octavia SÂRBU,33989
Silvia SARDONE,197578
Judith SARGENTINI,96815
Georgios SARIDAKIS,1459
Nicolas SARKOZY,4339
Pavlos SARLIS,1045
Georges SARRE,705
Amalia SARTORI,4423
Petri SARVAMAA,112611
Jacek SARYUSZ-WOLSKI,28297
Mario SASSANO,706
David Maria SASSOLI,96864
Mounir SATOURI,197500
Algirdas SAUDARGAS,96696
Francisca SAUQUILLO PÉREZ DEL ARCO,2005
Gilles SAVARY,4306
Toomas SAVI,23864
Vilja SAVISAAR-TOOMAST,97308
Casimir J. Prinz zu SAYN-WITTGENSTEIN-BERLEBURG,707
Luciana SBARBATI,4428
Gabriele SBOARINA,1090
Dana Rosemary SCALLON,4389
Marie-Claire SCAMARONI,696
Umberto SCAPAGNINI,2194
Michel-Ange SCARBONCHI,2312
Marietje SCHAAKE,96945
Axel SCHÄFER,2232
Jean-Luc SCHAFFHAUSER,124755
Anne-Marie SCHAFFNER,2020
Christel SCHALDEMOSE,37312
Wolfgang SCHALL,708
Pierre SCHAPIRA,28172
Karin SCHEELE,4242
Lydia SCHENARDI,28211
Giuseppe SCHIAVINATO,1525
Andreas SCHIEDER,197670
Edgar Josef SCHIEDERMEIER,1883
Rudolf F. SCHIELER,699
Agnes SCHIERHUBER,2209
Luciano SCHIFONE,2325
Margaritis SCHINAS,39315
Dieter P.A. SCHINZEL,1238
Martin SCHIRDEWAN,190517
Marcel SCHLECHTER,235
Emil SCHLEE,1069
Ursula SCHLEICHER,1197
Elly SCHLEIN,124804
Poul SCHLÜTER,1903
Carl SCHLYTER,28139
Gerhard SCHMID,1239
Herman SCHMID,4304
Barbara SCHMIDBAUER,1198
Claudia SCHMIDT,125016
Frithjof SCHMIDT,28237
Olle SCHMIDT,4274
Simone SCHMIEDTBAUER,197656
Lydie SCHMIT,1518
Nicolas SCHMIT,197428
Heinz SCHMITT,688
Ingo SCHMITT,4272
Pál SCHMITT,28133
Christine SCHNEIDER,197422
Horst SCHNELLHARDT,1930
Birgit SCHNIEBER-JASTRAM,96827
Paul SCHNITKER,700
Hans-Günter SCHODRUCH,1214
Karl SCHÖN,701
Konrad SCHÖN,1517
Franz SCHÖNHUBER,1215
Inger SCHÖRLING,2267
Helmut SCHOLZ,96646
György SCHÖPFLIN,28135
Pierre SCHORI,4263
Heinz SCHREIBER,1516
Annie SCHREIJER-PIERIK,125030
Liesje SCHREINEMACHER,197869
Erich SCHREINER,2210
Jürgen SCHRÖDER,1858
Ilka SCHRÖDER,4296
Elisabeth SCHROEDTER,1933
Martin SCHULZ,1911
Werner SCHULZ,96731
Sven SCHULZE,124809
Joachim SCHUSTER,124837
Willem SCHUTH,28245
Andreas SCHWAB,28223
Konrad K. SCHWAIGER,2227
Frank SCHWALBA-HOTH,1529
Léon SCHWARTZENBERG,978
Roger-Gérard SCHWARTZENBERG,702
Karl SCHWEITZER,2211
Olaf SCHWENCKE,703
Leonardo SCIASCIA,697
Edward SCICLUNA,96671
Sir James SCOTT-HOPKINS,1393
Giancarlo SCOTTÀ,96996
Molly SCOTT CATO,124942
Christiane SCRIVENER,1600
Marco SCURRIA,96843
Barry H. SEAL,1385
Jordi Vicent SEBASTIA TALAVERA,125053
Carlo SECCHI,2050
Romanas Algimantas SEDLICKAS,26830
Salvador SEDÓ i ALABART,111018
Richard SEEBER,28252
Gitte SEEBERG,28158
Horst SEEFELD,1513
Ralf SEEKATZ,197425
Hans-Joachim SEELER,1514
Luděk SEFZIG,23847
Inger SEGELSTRÖM,28129
Mariotto SEGNI,2027
Sergio Camillo SEGRE,1515
António José SEGURO,4444
Olga SEHNALOVÁ,96718
Lieselotte SEIBEL-EMMERLING,1503
Françoise SEILLIER,2216
Jean SEITLINGER,689
Stéphane SÉJOURNÉ,197508
Madron Richard SELIGMAN,1386
Jasenko SELIMOVIC,134243
Anders SELLSTRÖM,194658
Gustavo SELVA,1524
Monica SEMEDO,197418
Nico SEMSROTT,197423
Maria Lidia SENRA RODRÍGUEZ,125049
Joanna SENYSZYN,96789
Esko SEPPÄNEN,2304
Gheorghe Vergil ȘERBU,37451
Remo SERNAGIOTTO,124794
Debora SERRACCHIANI,96865
Ricardo SERRÃO SANTOS,124741
Jozef ŠEVC,23877
Adrian SEVERIN,33990
Jill SEYMOUR,124950
Vittorio SGARBI,4421
Alexander SHERLOCK,1512
Lydia SHOULEVA,34236
Peter SICHROVSKY,2293
Günther SIDL,197677
Hellmut SIEGLERSCHMIDT,687
Czesław Adam SIEKIERSKI,23787
Mateo SIERRA BARDAJÍ,1325
Angela del Carmen SIERRA GONZÁLEZ,1974
Nikolaos SIFUNAKIS,28582
Eva-Riitta SIITONEN,95014
Radosław SIKORSKI,197548
Ovidiu Ioan SILAGHI,33991
José SILVA DOMINGOS,1530
José Albino SILVA PENEDA,28402
Pedro SILVA PEREIRA,124747
Sergio Paolo Francesco SILVESTRIS,96755
Michal ŠIMEČKA,103746
Max SIMEONI,1159
Richard J. SIMMONDS,1387
Peter SIMON,96836
Siôn SIMON,124948
Maurice-René SIMONNET,690
Chantal SIMONOT,28212
Barbara SIMONS,1187
Sven SIMON,197426
Anthony M.H. SIMPSON,1388
Brian SIMPSON,1309
Ivan Vilibor SINČIĆ,197935
Nicole SINCLAIRE,96960
Niels SINDAL,1900
Kathy SINNOTT,28119
Birgit SIPPEL,96932
Majda ŠIRCA,26821
Joaquín SISÓ CRUELLAS,1200
Marek SIWIEC,28380
Jonas SJÖSTEDT,2268
Peter SKINNER,2081
Nina ŠKOTTOVÁ,28319
Sven SKOVMAND,691
Branislav ŠKRIPEK,124927
Davor ŠKRLEC,124756
Joanna Katarzyna SKRZYDLEWSKA,96770
Theodoros SKYLAKAKIS,97018
Sara SKYTTEDAL,197390
Andrey SLABAKOV,197849
Inese ŠLESERE,26740
Massimiliano SMERIGLIO,197791
Miet SMET,4240
Alex SMITH,1310
Alyn SMITH,28508
Llewellyn T. SMITH,1381
Robert SMOLEŃ,23772
Monika SMOLKOVÁ,96655
Jerzy Kazimierz SMORAWIŃSKI,23722
João SOARES,2160
Mário SOARES,4443
Stefan SOFIANSKI,34256
Csaba SÓGOR,39724
Timo SOINI,96666
Michaela ŠOJDROVÁ,124710
Tomislav SOKOL,197417
Juris SOKOLOVSKIS,26932
Jordi SOLÉ,185974
Susana SOLÍS PÉREZ,197784
Igor ŠOLTES,125003
Irene Barbara Lilia SOLTWEDEL-SCHÄFER,1936
Renate SOMMER,4282
Søren Bo SØNDERGAARD,37676
Bogusław SONIK,28299
Martin SONNEBORN,124834
Jan SONNEVELD,1283
Sophocles SOPHOCLEOUS,114840
Ole B. SØRENSEN,22282
Patsy SÖRENSEN,4244
Cristina SORIANO GIL,26809
María SORNOSA MARTÍNEZ,1970
Renato SORU,124860
Francisco SOSA WAGNER,97170
Dobromir SOŚNIERZ,192298
Dominique F.C. SOUCHET,2219
Ioannis SOULADAKIS,4485
Bernard SOULAGE,95298
André SOULIER,1871
Catherine SOULLIE,97294
Alda SOUSA,113487
Sérgio SOUSA PINTO,4445
Evanghelos SOUSSOUROYANNIS,692
Antoinette SPAAK,683
Leopold SPÄTH,1522
Jean SPAUTZ,684
Roberto SPECIALE,1091
Tom SPENCER,972
Francesco Enrico SPERONI,997
James W. SPICER,678
Shaun Mark SPIERS,2104
Michael SPINDELEGGER,2052
Altiero SPINELLI,1643
Barbara SPINELLI,124810
Sylwia SPUREK,197550
Maria SPYRAKI,125064
Vera SQUARCIALUPI,1501
Ewald STADLER,111026
Bart STAES,4751
Paul M.J. STAES,1469
Ioannis STAMOULIS,1046
Raffaele STANCANELLI,197825
Cristian STĂNESCU,37449
Sergei STANISHEV,124852
Grażyna STANISZEWSKA,28388
Joachim STARBATTY,124827
Giovanni STARITA,1523
Margarita STARKEVIČIŪTĖ,28285
Karin STARRIN,2146
Bernard STASI,2028
Laurence J.A.J. STASSEN,96905
Peter ŠŤASTNÝ,28170
Graf von Franz Ludwig, Schenk STAUFFENBERG,1240
Gabriele STAUNER,4293
Georgios STAVRAKAKIS,97008
Petya STAVREVA,38608
Konstantinos STAVROU,1460
Louis STEDMAN-BRYCE,197814
Ivan ŠTEFANEC,124929
Nicolae ŞTEFĂNUȚA,58766
Jessica STEGRUD,197399
Jutta STEINRUCK,96831
Carlo STELLA,685
Marjatta STENIUS-KAUKONEN,2124
Per STENMARCK,2147
Ursula STENZEL,2294
Dirk STERCKX,4243
Jaromír ŠTĚTINA,124702
John C.C. STEVENS,1146
Helga STEVENS,125105
George W. STEVENSON,1382
Struan STEVENSON,4546
Kenneth A. STEWART,1383
Sir Jack STEWART-CLARK,1384
Davor Ivo STIER,119435
Catherine STIHLER,4545
Jean-Pierre STIRBOIS,1649
Marie-France STIRBOIS,2061
Ulrich STOCKMANN,1859
The Earl Of STOCKTON,4526
Daniël van der STOEP,96946
Theodor Dumitru STOLOJAN,39721
Beatrix von STORCH,124825
Dimitar STOYANOV,34254
Emil STOYANOV,96863
Ernst STRASSER,96766
Giorgio STREHLER,686
Ivo STREJČEK,28320
Frédéric STRIBY,2221
Michèle STRIFFLER,96860
Tineke STRIK,197772
Daniel STROŽ,28339
Ramona STRUGARIU,134605
Alexander STUBB,28261
Olaf STUGER,125028
Robert STURDY,2037
Christos STYLIANIDES,124688
Fernando SUÁREZ GONZÁLEZ,1326
Margie SUDRE,4340
Professor Dubravka ŠUICA,119434
Petr ŠULÁK,23709
Richard SULÍK,124928
Patricija ŠULIN,125103
David SUMBERG,4539
Ilkka SUOMINEN,4257
László SURJÁN,23820
Gianluca SUSTA,36396
Georges SUTRA DE GERMA,1511
Alf SVENSSON,96678
Eva-Britt SVENSSON,28134
Jörn SVENSSON,2269
Pavel SVOBODA,23708
Pavel SVOBODA,96272
Joke SWIEBEL,4486
Kay SWINBURNE,96920
Hannes SWOBODA,2295
Neoklis SYLIKIOTIS,124689
Fodé SYLLA,4358
Eleftherios SYNADINOS,125072
Károly Ferenc SZABÓ,34004
ZOLTAN SZABÓ,23809
József SZÁJER,23821
Tibor SZANYI,124703
Aleksander Marek SZCZYGŁO,23793
Csanád SZEGEDI,96855
Andrzej Jan SZEJNA,28382
Adam SZEJNFELD,124890
István SZENT-IVÁNYI,23830
Beata SZYDŁO,197553
Konrad SZYMAŃSKI,28358
Csaba Sándor TABAJDI,23808
Antonio TAJANI,2187
Hannu TAKKULA,28316
Dario TAMBURRANO,124813
Gianni TAMINO,2258
Claudiu Ciprian TĂNĂSESCU,96847
Paul TANG,125020
Christof TANNERT,2234
